timestamp,machine_id,operator_id,task_id,engine_hours,fuel_used_l,load_cycles,idling_time_min,engine_temperature,oil_pressure,hydraulic_pressure,engine_rpm,vibration,coolant_temperature,battery_voltage,load_weight,seatbelt_status,proximity_distance_m,worker_detected,safety_alert_triggered,fatigue_indicator,weather
2026-09-17 15:53:23,GRA034,OP064,T0422,1209.7,31.1,13,3.2,92.9,43.3,287.0,1876.3,1.6,89.4,25.0,11.1,Fastened,14.6,False,False,0.07,Sunny
2026-09-17 15:56:11,EXC025,OP097,T0824,7179.5,12.8,19,4.3,81.5,43.8,280.5,1901.9,2.53,78.0,24.5,20.3,Fastened,23.7,False,False,0.05,Sunny
2026-09-17 15:58:59,DOZ009,OP057,T0162,2817.4,26.9,8,5.6,87.6,43.3,262.5,1872.7,1.38,84.1,24.4,19.9,Fastened,13.8,False,False,0.19,Sunny
2026-09-17 16:01:47,WHE014,OP089,T0715,3758.6,23.3,19,8.0,79.6,46.2,270.6,1888.4,1.32,76.1,24.4,15.7,Fastened,7.1,False,False,0.43,Sunny
2026-09-17 16:04:35,DOZ033,OP093,T1228,3392.9,23.1,12,46.6,84.1,42.4,293.9,1814.9,1.71,80.6,24.3,10.5,Fastened,22.0,False,True,0.75,Sunny
2026-09-17 16:07:23,WHE026,OP073,T0503,1984.1,22.6,13,21.8,96.2,28.5,277.6,1753.6,5.95,92.7,24.4,8.8,Fastened,7.6,False,True,0.08,Rainy
2026-09-17 16:10:11,WHE014,OP046,T0496,3758.8,30.9,15,67.3,94.0,42.2,290.5,1829.6,1.43,90.5,24.0,8.0,Fastened,23.3,False,False,0.18,Sunny
2026-09-17 16:12:59,GRA040,OP008,T1443,1778.8,20.1,17,17.2,89.2,39.1,264.7,1933.0,2.12,85.7,24.7,19.9,Fastened,11.8,False,False,0.22,Sunny
2026-09-17 16:15:47,EXC001,OP081,T0684,2513.8,24.1,10,1.7,85.2,44.7,293.6,1982.3,1.59,81.7,24.7,11.4,Fastened,8.4,False,False,0.05,Sunny
2026-09-17 16:18:35,DUM035,OP042,T1998,3436.2,18.0,10,2.7,82.7,39.8,283.6,1789.5,2.62,79.2,25.3,17.1,Fastened,12.5,False,False,0.05,Sunny
2026-09-17 16:21:23,EXC049,OP056,T0186,7496.6,14.7,5,10.3,79.3,44.2,273.5,1803.4,1.32,75.8,24.5,14.0,Fastened,9.8,False,False,0.07,Windy
2026-09-17 16:24:11,COM024,OP082,T1958,11262.4,24.4,17,0.6,81.1,40.7,283.7,1979.1,2.2,77.6,24.2,22.4,Fastened,13.6,False,False,0.06,Sunny
2026-09-17 16:26:59,EXC019,OP058,T1364,4452.2,30.4,8,2.5,90.0,41.9,270.8,1898.2,1.83,86.5,24.6,13.1,Fastened,7.5,False,False,0.12,Sunny
2026-09-17 16:29:47,GRA016,OP012,T1333,3346.5,28.2,23,9.3,88.2,37.9,242.2,1958.9,2.12,84.7,23.9,8.7,Fastened,10.1,False,False,0.44,Sunny
2026-09-17 16:32:35,GRA022,OP050,T1681,1167.5,32.0,22,3.8,83.4,37.9,278.7,1855.0,2.42,79.9,24.9,15.2,Fastened,21.0,False,False,0.56,Sunny
2026-09-17 16:35:23,EXC025,OP031,T1198,7180.2,14.8,24,7.2,90.4,44.9,293.7,1933.3,2.06,86.9,24.4,23.8,Fastened,7.1,False,False,0.33,Sunny
2026-09-17 16:38:11,WHE032,OP073,T0381,965.2,26.2,24,6.1,91.0,42.6,281.1,1795.6,1.51,87.5,24.3,15.3,Fastened,7.2,False,False,0.45,Sunny
2026-09-17 16:40:59,DUM023,OP045,T1618,5650.9,16.0,11,0.7,90.4,40.0,277.9,1752.1,2.02,86.9,24.2,13.4,Fastened,19.6,False,False,0.09,Windy
2026-09-17 16:43:47,WHE008,OP013,T0778,7006.2,23.9,12,51.9,87.6,42.1,273.2,1839.7,2.22,84.1,24.3,19.0,Fastened,12.6,False,False,0.16,Cloudy
2026-09-17 16:46:35,EXC019,OP032,T0805,4452.6,16.5,15,0.5,90.0,46.3,309.8,1822.6,1.68,86.5,24.7,17.5,Fastened,14.1,False,False,0.08,Sunny
2026-09-17 16:49:23,WHE044,OP079,T0088,1258.1,23.0,13,4.1,87.7,44.2,268.3,1821.0,2.54,84.2,24.3,12.6,Fastened,19.6,False,False,0.42,Sunny
2026-09-17 16:52:11,EXC043,OP018,T1717,1897.5,24.4,13,2.1,85.7,40.1,291.6,1878.5,1.73,82.2,24.2,18.3,Fastened,8.3,False,False,0.26,Cloudy
2026-09-17 16:54:59,DOZ033,OP031,T0966,3393.8,22.1,12,1.7,90.7,43.8,285.9,2007.5,1.4,87.2,23.9,16.3,Fastened,22.6,False,False,0.14,Cloudy
2026-09-17 16:57:47,WHE032,OP024,T0936,965.6,16.9,11,42.4,86.9,41.6,275.5,1941.7,2.25,83.4,24.4,9.8,Fastened,22.4,False,False,0.18,Cloudy
2026-09-17 17:00:35,WHE002,OP021,T1116,1174.2,13.3,17,17.2,87.7,42.7,276.7,2000.0,1.81,84.2,23.7,14.0,Fastened,14.6,False,False,0.3,Sunny
2026-09-17 17:03:23,DOZ039,OP054,T1569,1630.1,20.4,10,3.8,91.5,40.6,273.5,1880.0,1.61,88.0,24.2,24.0,Fastened,21.5,False,False,0.17,Cloudy
2026-09-17 17:06:11,COM042,OP049,T0840,902.2,31.8,20,0.0,85.9,42.0,282.2,1840.6,2.29,82.4,24.4,9.4,Fastened,18.6,False,False,0.14,Sunny
2026-09-17 17:08:59,EXC001,OP044,T1873,2514.7,9.7,7,12.9,107.4,44.2,253.0,1859.3,2.16,103.9,24.6,10.8,Fastened,15.3,False,True,0.14,Sunny
2026-09-17 17:11:47,GRA016,OP038,T0363,3347.2,12.4,14,3.5,89.9,40.8,280.3,1787.9,1.71,86.4,24.0,12.5,Fastened,21.5,False,False,0.21,Storm
2026-09-17 17:14:35,GRA034,OP011,T0774,1211.1,22.8,20,1.0,82.6,41.7,279.8,1867.7,2.29,79.1,24.4,8.3,Fastened,9.9,False,False,0.18,Cloudy
2026-09-17 17:17:23,DUM017,OP033,T0141,2188.3,22.6,18,0.7,87.3,47.6,266.0,1800.3,1.67,83.8,25.2,10.9,Fastened,16.5,False,False,0.31,Rainy
2026-09-17 17:20:11,GRA046,OP088,T0845,858.8,30.1,7,22.7,89.5,45.8,289.1,1774.0,1.9,86.0,24.9,10.0,Fastened,7.2,False,False,0.13,Sunny
2026-09-17 17:22:59,DUM005,OP005,T1830,7947.6,18.6,17,3.3,91.3,45.4,301.4,1752.4,1.93,87.8,23.7,10.9,Fastened,19.2,False,False,0.07,Sunny
2026-09-17 17:25:47,EXC007,OP080,T1427,3884.2,30.7,20,2.8,83.2,37.9,271.7,1769.5,1.72,79.7,24.4,14.5,Fastened,15.7,False,False,0.05,Rainy
2026-09-17 17:28:35,COM030,OP042,T1300,2978.4,31.8,7,10.9,89.6,43.1,279.1,1885.9,1.63,86.1,24.2,15.2,Fastened,16.9,False,False,0.05,Windy
2026-09-17 17:31:23,WHE014,OP043,T1097,3760.2,23.8,20,2.9,87.3,45.5,275.0,1797.8,2.0,83.8,23.7,17.7,Fastened,13.0,False,False,0.17,Sunny
2026-09-17 17:34:11,DUM041,OP039,T0839,2814.5,13.6,21,1.2,81.0,36.1,288.6,1924.6,2.06,77.5,24.5,12.8,Fastened,10.8,False,False,0.11,Sunny
2026-09-17 17:36:59,DUM017,OP006,T1998,2188.7,10.8,24,41.2,81.6,40.8,283.5,1821.3,2.04,78.1,24.4,14.9,Fastened,12.4,False,False,0.05,Cloudy
2026-09-17 17:39:47,COM024,OP016,T0077,11263.8,20.1,19,3.9,88.5,48.2,285.0,1921.6,1.56,85.0,24.3,18.1,Fastened,8.2,False,False,0.16,Cloudy
2026-09-17 17:42:35,EXC013,OP086,T1148,3862.7,10.5,9,0.3,92.1,38.1,273.3,1690.1,1.63,88.6,24.6,13.2,Fastened,23.5,False,False,0.11,Cloudy
2026-09-17 17:45:23,DUM035,OP001,T0278,3437.8,8.2,24,4.7,90.6,37.9,285.8,1748.7,1.59,87.1,24.7,16.1,Fastened,15.1,False,False,0.09,Sunny
2026-09-17 17:48:11,WHE032,OP028,T0017,966.5,21.8,16,10.8,93.3,43.4,271.6,1898.7,1.49,89.8,24.5,16.1,Fastened,24.8,False,False,0.05,Windy
2026-09-17 17:50:59,DUM017,OP019,T0997,2188.9,27.8,8,4.7,91.5,48.0,286.9,1849.1,1.57,88.0,24.3,18.6,Fastened,17.7,False,False,0.11,Sunny
2026-09-17 17:53:47,DOZ027,OP027,T0865,4343.4,12.1,18,63.9,115.7,40.7,288.6,1866.5,1.83,112.2,24.3,22.6,Fastened,13.6,False,True,0.05,Sunny
2026-09-17 17:56:35,DOZ009,OP066,T1787,2819.6,24.8,6,7.3,84.8,39.4,261.5,2011.6,2.06,81.3,24.6,17.9,Fastened,14.3,False,False,0.16,Sunny
2026-09-17 17:59:23,EXC007,OP034,T1298,3884.8,22.0,11,7.0,89.8,43.8,278.3,1988.8,1.44,86.3,24.6,19.8,Fastened,11.2,False,False,0.05,Sunny
2026-09-17 18:02:11,DUM017,OP087,T0555,2189.2,16.2,7,15.0,77.6,45.5,265.9,1906.3,1.79,74.1,23.8,19.3,Fastened,22.5,False,False,0.21,Rainy
2026-09-17 18:04:59,COM030,OP015,T1084,2979.0,23.3,14,6.9,88.2,45.2,273.7,1846.8,2.46,84.7,25.1,14.8,Fastened,14.3,False,False,0.26,Sunny
2026-09-17 18:07:47,EXC049,OP075,T0471,7498.4,17.2,10,4.1,90.4,42.8,292.5,1913.5,2.28,86.9,25.3,15.2,Fastened,21.5,False,False,0.38,Windy
2026-09-17 18:10:35,WHE038,OP041,T1627,6513.5,11.5,24,3.5,77.6,39.7,277.4,1752.5,2.02,74.1,24.8,11.0,Unfastened,20.1,False,True,0.17,Sunny
2026-09-17 18:13:23,WHE014,OP003,T1179,3760.9,27.0,16,3.8,84.0,41.3,294.0,2115.1,1.73,80.5,25.1,20.5,Fastened,20.7,False,False,0.65,Cloudy
2026-09-17 18:16:11,DOZ027,OP074,T1633,4343.8,12.1,16,6.5,86.9,40.5,286.5,1628.6,1.5,83.4,24.1,16.7,Fastened,17.8,False,False,0.21,Rainy
2026-09-17 18:18:59,DOZ003,OP054,T1015,2683.1,18.7,5,0.9,87.4,37.2,266.2,1856.2,1.69,83.9,23.7,23.3,Fastened,9.3,False,False,0.19,Sunny
2026-09-17 18:21:47,WHE026,OP034,T1424,1986.5,30.2,6,1.5,92.6,41.7,283.8,1847.2,1.41,89.1,24.5,12.9,Unfastened,18.4,False,True,0.08,Cloudy
2026-09-17 18:24:35,EXC049,OP085,T1762,7498.8,11.1,12,15.4,87.2,36.8,274.9,1749.7,1.94,83.7,24.3,20.0,Fastened,12.3,False,False,0.41,Sunny
2026-09-17 18:27:23,DOZ039,OP081,T1977,1631.6,13.6,8,48.1,81.4,41.7,263.5,1737.6,1.84,77.9,23.9,15.1,Fastened,16.7,False,False,0.09,Sunny
2026-09-17 18:30:11,DOZ045,OP001,T1167,3194.0,13.9,18,13.5,92.4,42.9,286.9,1931.2,2.03,88.9,24.8,12.5,Fastened,24.2,False,False,0.05,Cloudy
2026-09-17 18:32:59,COM012,OP023,T1036,1635.7,25.5,23,7.0,84.7,28.3,302.1,1766.4,6.09,81.2,24.5,18.8,Unfastened,11.1,False,True,0.17,Sunny
2026-09-17 18:35:47,DUM035,OP098,T1758,3438.7,8.0,14,4.4,92.6,43.1,290.0,1853.7,1.72,89.1,24.3,12.4,Fastened,21.8,False,False,0.13,Rainy
2026-09-17 18:38:35,COM018,OP079,T1043,1534.3,10.3,17,9.5,75.6,45.2,300.5,1850.7,2.15,72.1,25.1,24.0,Fastened,11.1,False,False,0.05,Sunny
2026-09-17 18:41:23,COM030,OP098,T0553,2979.7,20.5,15,6.3,90.9,41.6,282.5,1867.2,1.67,87.4,24.7,18.3,Fastened,18.9,False,False,0.1,Cloudy
2026-09-17 18:44:11,DOZ021,OP097,T1968,1454.6,9.1,15,1.6,114.3,36.7,279.8,1833.0,1.92,110.8,23.9,14.5,Fastened,8.7,False,True,0.05,Sunny
2026-09-17 18:46:59,DUM023,OP015,T1753,5653.1,26.1,23,11.7,87.4,42.6,282.7,1877.0,1.89,83.9,24.0,8.4,Fastened,22.0,False,False,0.09,Sunny
2026-09-17 18:49:47,GRA046,OP031,T1703,860.4,24.5,6,3.5,92.5,51.1,286.3,1952.4,1.95,89.0,25.0,12.3,Fastened,21.4,False,False,0.11,Sunny
2026-09-17 18:52:35,WHE050,OP043,T1102,5793.1,8.1,18,0.9,80.0,44.1,285.9,1870.6,1.85,76.5,24.7,11.9,Fastened,20.1,False,False,0.06,Sunny
2026-09-17 18:55:23,COM048,OP059,T0279,3433.1,16.2,23,1.5,88.9,47.6,280.5,1886.4,1.99,85.4,24.1,12.0,Fastened,14.5,False,False,0.05,Sunny
2026-09-17 18:58:11,WHE032,OP016,T0929,967.8,28.3,21,2.6,85.8,43.9,284.2,1822.6,1.84,82.3,24.4,14.3,Fastened,5.6,True,False,0.05,Rainy
2026-09-17 19:00:59,COM018,OP026,T0044,1534.7,9.8,8,7.7,84.6,37.8,253.8,1834.6,2.01,81.1,24.5,15.5,Fastened,20.6,False,False,0.14,Windy
2026-09-17 19:03:47,COM042,OP055,T1651,904.2,9.6,14,5.2,87.2,40.1,295.5,1847.8,1.4,83.7,23.9,8.8,Fastened,11.6,False,False,0.25,Sunny
2026-09-17 19:06:35,COM036,OP072,T0246,3769.7,14.5,15,4.2,83.8,42.4,288.9,1917.9,1.7,80.3,24.6,9.9,Fastened,18.4,False,False,0.09,Rainy
2026-09-17 19:09:23,EXC007,OP097,T0786,3886.0,11.7,15,8.3,87.9,40.9,286.8,2005.9,2.13,84.4,24.6,20.8,Fastened,8.3,False,False,0.07,Cloudy
2026-09-17 19:12:11,COM018,OP100,T1477,1534.9,11.1,21,2.5,87.9,38.8,267.9,1868.3,2.63,84.4,24.5,17.5,Fastened,10.5,False,False,0.15,Rainy
2026-09-17 19:14:59,WHE050,OP005,T0416,5793.4,31.8,5,6.2,106.1,41.4,287.9,1856.8,1.88,102.6,25.0,10.8,Fastened,8.2,False,True,0.05,Cloudy
2026-09-17 19:17:47,WHE020,OP027,T1210,3770.7,31.7,16,3.3,79.8,38.1,263.3,1877.0,2.0,76.3,25.2,16.8,Fastened,17.8,False,False,0.13,Cloudy
2026-09-17 19:20:35,DOZ033,OP098,T1071,3396.4,22.0,6,9.4,95.9,41.5,265.7,1873.9,1.8,92.4,24.4,18.4,Fastened,19.9,False,False,0.1,Sunny
2026-09-17 19:23:23,DUM005,OP065,T1011,7949.8,19.1,9,1.6,88.3,35.8,269.4,1951.6,1.48,84.8,24.6,22.0,Fastened,13.4,False,False,0.05,Sunny
2026-09-17 19:26:11,WHE014,OP071,T0963,3762.2,17.0,16,2.7,82.5,40.2,295.6,1736.0,1.9,79.0,24.8,18.4,Fastened,15.8,False,False,0.13,Sunny
2026-09-17 19:28:59,DUM029,OP084,T1531,1327.8,22.5,22,0.7,84.0,42.6,266.8,2056.4,1.47,80.5,23.8,17.4,Fastened,17.4,False,False,0.37,Cloudy
2026-09-17 19:31:47,DUM023,OP066,T0456,5653.9,23.9,19,4.0,88.4,34.4,295.5,1795.2,1.68,84.9,24.3,17.7,Fastened,20.4,False,False,0.26,Storm
2026-09-17 19:34:35,DUM047,OP030,T0440,8709.4,28.1,10,1.8,90.8,41.4,259.9,1718.1,1.81,87.3,24.8,15.9,Fastened,7.3,False,False,0.05,Windy
2026-09-17 19:37:23,WHE026,OP037,T1559,1987.8,10.1,10,2.1,88.8,39.7,283.9,1818.4,1.45,85.3,24.1,13.0,Fastened,2.4,True,True,0.06,Sunny
2026-09-17 19:40:11,EXC031,OP058,T0029,2327.7,14.5,18,2.6,81.5,39.1,253.1,1768.3,1.38,78.0,24.4,17.7,Fastened,1.4,True,True,0.05,Sunny
2026-09-17 19:42:59,DUM017,OP013,T0477,2190.9,23.7,20,4.0,91.6,40.8,273.5,1864.4,1.86,88.1,24.4,9.3,Fastened,11.8,False,False,0.45,Rainy
2026-09-17 19:45:47,GRA046,OP002,T1240,861.4,13.3,20,9.6,94.2,41.7,257.7,1787.0,2.1,90.7,24.6,17.7,Fastened,12.8,False,False,0.31,Sunny
2026-09-17 19:48:35,EXC001,OP080,T1871,2517.6,9.5,13,10.9,95.5,44.8,262.9,1766.3,1.86,92.0,24.8,8.3,Fastened,16.5,False,False,0.05,Cloudy
2026-09-17 19:51:23,WHE008,OP045,T0396,7009.6,29.3,5,3.3,81.4,42.3,289.5,1844.3,2.47,77.9,24.6,8.6,Fastened,14.7,False,False,0.2,Rainy
2026-09-17 19:54:11,DOZ033,OP082,T1789,3397.0,14.5,20,0.0,86.3,43.7,269.4,1996.7,1.63,82.8,24.5,9.5,Unfastened,15.9,False,True,0.64,Sunny
2026-09-17 19:56:59,DOZ027,OP003,T0382,4345.6,27.2,8,9.5,88.7,40.1,283.8,1755.3,1.83,85.2,25.2,17.7,Unfastened,24.4,False,True,0.2,Cloudy
2026-09-17 19:59:47,DUM035,OP017,T0811,3440.2,22.7,17,3.3,85.5,44.5,275.6,1931.9,1.58,82.0,24.6,22.8,Fastened,11.6,False,False,0.39,Windy
2026-09-17 20:02:35,DOZ009,OP045,T0542,2821.8,13.4,21,2.1,82.2,44.8,288.8,1788.9,1.85,78.7,23.8,9.9,Fastened,10.5,False,False,0.12,Storm
2026-09-17 20:05:23,DUM011,OP006,T1893,903.0,23.3,12,4.8,95.1,42.4,298.4,1879.6,1.74,91.6,24.6,11.5,Fastened,20.1,False,False,0.06,Sunny
2026-09-17 20:08:11,DUM017,OP009,T1342,2191.4,24.5,10,1.2,85.9,45.4,283.1,1744.5,2.34,82.4,24.3,8.5,Fastened,19.6,False,False,0.25,Cloudy
2026-09-17 20:10:59,DUM011,OP030,T1832,903.1,25.8,5,7.3,88.5,44.1,282.0,1753.9,1.7,85.0,24.3,13.2,Fastened,14.3,False,False,0.09,Rainy
2026-09-17 20:13:47,COM006,OP079,T0072,4969.8,23.1,22,0.5,95.4,36.4,282.7,1818.9,0.99,91.9,23.6,12.9,Fastened,7.5,False,False,0.17,Rainy
2026-09-17 20:16:35,DUM047,OP084,T0730,8710.1,11.0,11,2.2,91.5,43.3,257.2,1892.9,1.65,88.0,24.3,22.2,Fastened,14.9,False,False,0.17,Sunny
2026-09-17 20:19:23,DUM029,OP060,T0275,1328.7,24.2,17,3.9,96.5,39.6,289.6,1856.0,2.0,93.0,25.1,10.1,Fastened,16.3,False,False,0.06,Sunny
2026-09-17 20:22:11,EXC001,OP035,T1553,2518.2,9.5,17,2.0,86.7,42.2,276.9,1608.3,1.56,83.2,24.3,8.4,Fastened,8.4,False,False,0.11,Windy
2026-09-17 20:24:59,COM018,OP009,T0041,1536.2,14.0,19,4.0,91.3,43.8,279.5,1674.5,1.87,87.8,24.4,17.9,Unfastened,19.5,False,True,0.24,Sunny
2026-09-17 20:27:47,GRA004,OP091,T1414,4007.2,27.7,6,5.9,87.2,43.9,289.2,1921.0,1.63,83.7,24.3,14.6,Fastened,18.5,False,False,0.05,Windy
2026-09-17 20:30:35,WHE032,OP089,T1212,969.4,8.6,17,14.2,88.4,45.5,272.9,1887.3,1.52,84.9,24.6,17.8,Fastened,3.9,True,False,0.13,Sunny
2026-09-17 20:33:23,GRA046,OP035,T0205,862.2,24.2,8,3.4,90.3,44.2,279.8,1952.2,1.96,86.8,24.4,13.4,Fastened,22.6,False,False,0.1,Sunny
2026-09-17 20:36:11,EXC037,OP028,T0327,4986.5,17.4,8,8.7,79.1,36.4,275.2,1857.9,2.05,75.6,25.4,18.8,Fastened,17.5,False,False,0.05,Windy
2026-09-17 20:38:59,COM018,OP048,T1600,1536.5,21.9,11,0.0,82.8,43.4,261.8,1813.9,2.13,79.3,24.5,23.5,Fastened,16.2,False,False,0.13,Rainy
2026-09-17 20:41:47,GRA016,OP071,T1318,3351.0,25.8,15,4.9,91.5,43.7,290.7,1692.2,1.7,88.0,24.6,15.4,Fastened,23.1,False,False,0.06,Windy
2026-09-17 20:44:35,DUM005,OP008,T1273,7951.2,22.7,24,2.4,83.4,40.1,302.0,2019.8,1.46,79.9,24.4,14.6,Fastened,12.2,False,False,0.07,Cloudy
2026-09-17 20:47:23,EXC031,OP092,T1262,2328.9,28.9,11,0.5,82.9,37.0,275.0,2015.9,1.69,79.4,24.9,12.6,Fastened,13.7,False,False,0.37,Cloudy
2026-09-17 20:50:11,WHE020,OP013,T1956,3772.3,24.2,19,1.5,87.7,35.0,272.1,1801.9,2.01,84.2,24.4,8.3,Fastened,24.2,False,False,0.23,Cloudy
2026-09-17 20:52:59,DUM041,OP019,T0296,2818.0,31.8,10,3.6,84.3,40.1,282.4,1884.8,1.9,80.8,24.6,13.9,Fastened,5.0,True,False,0.05,Windy
2026-09-17 20:55:47,EXC049,OP036,T1115,7501.4,18.9,15,5.5,87.2,39.0,267.6,2091.1,1.87,83.7,24.5,20.0,Fastened,15.9,False,False,0.09,Sunny
2026-09-17 20:58:35,COM030,OP004,T1203,2982.1,28.6,20,6.1,86.1,42.6,269.6,1764.4,1.92,82.6,24.8,18.5,Fastened,11.9,False,False,0.05,Sunny
2026-09-17 21:01:23,DUM047,OP095,T1143,8711.0,22.8,12,4.7,88.2,48.3,282.8,1857.5,2.21,84.7,24.3,8.7,Fastened,8.1,False,False,0.22,Sunny
2026-09-17 21:04:11,EXC031,OP020,T1525,2329.2,10.6,24,11.6,91.0,38.8,305.8,1846.1,1.79,87.5,23.9,11.8,Fastened,11.8,False,False,0.15,Cloudy
2026-09-17 21:06:59,EXC025,OP033,T1773,7185.1,21.3,21,21.9,95.3,39.0,289.7,2017.8,1.67,91.8,24.4,18.6,Fastened,20.4,False,False,0.13,Windy
2026-09-17 21:09:47,EXC037,OP053,T0420,4987.1,18.5,6,3.8,87.8,43.6,280.5,1746.6,1.62,84.3,24.2,13.5,Fastened,7.6,False,False,0.18,Sunny
2026-09-17 21:12:35,COM012,OP023,T0765,1638.5,23.3,16,4.1,87.8,36.9,280.8,1710.7,1.63,84.3,24.1,23.5,Fastened,22.0,False,False,0.19,Sunny
2026-09-17 21:15:23,COM006,OP064,T1725,4970.9,21.7,9,2.1,84.4,41.2,273.4,1798.7,1.74,80.9,24.0,17.9,Fastened,22.0,False,False,0.39,Cloudy
2026-09-17 21:18:11,WHE020,OP019,T0380,3772.8,11.1,22,9.9,88.5,42.6,278.7,1917.3,2.01,85.0,24.3,23.0,Fastened,19.4,False,False,0.22,Rainy
2026-09-17 21:20:59,EXC019,OP002,T0543,4457.5,26.0,10,12.1,88.4,46.8,289.3,1868.8,1.54,84.9,25.3,14.5,Fastened,24.1,False,False,0.59,Sunny
2026-09-17 21:23:47,DOZ045,OP083,T1380,3197.1,25.2,20,0.8,87.6,42.3,280.5,1932.1,2.06,84.1,24.8,22.1,Fastened,16.7,False,False,0.05,Cloudy
2026-09-17 21:26:35,WHE014,OP023,T0859,3764.4,20.6,5,6.1,86.8,40.1,298.0,1942.9,2.43,83.3,25.0,14.5,Fastened,11.3,False,False,0.25,Windy
2026-09-17 21:29:23,EXC007,OP014,T1093,3888.5,26.8,11,7.7,85.5,45.3,285.0,2000.8,1.68,82.0,25.1,9.2,Fastened,7.8,False,False,0.1,Cloudy
2026-09-17 21:32:11,GRA040,OP007,T0073,1784.5,11.7,14,16.4,86.9,50.0,273.7,1793.3,1.72,83.4,24.6,11.8,Fastened,13.2,False,False,0.24,Sunny
2026-09-17 21:34:59,EXC013,OP040,T0784,3866.9,20.7,12,5.5,90.1,42.4,286.5,1888.8,1.85,86.6,23.7,9.6,Fastened,19.1,False,False,0.05,Cloudy
2026-09-17 21:37:47,GRA034,OP056,T0204,1215.8,24.7,8,3.4,92.1,44.5,267.7,1876.0,1.93,88.6,25.0,22.8,Fastened,4.9,True,False,0.25,Sunny
2026-09-17 21:40:35,DOZ045,OP049,T0441,3197.4,18.1,18,5.1,89.0,43.6,285.0,1747.6,1.87,85.5,24.1,13.8,Unfastened,18.4,False,True,0.33,Windy
2026-09-17 21:43:23,GRA004,OP061,T0025,4008.5,16.7,11,2.4,93.1,40.2,272.0,1957.8,1.81,89.6,25.3,10.1,Fastened,21.0,False,False,0.06,Rainy
2026-09-17 21:46:11,GRA010,OP070,T0818,3066.5,31.3,24,22.3,86.5,39.6,284.4,1835.2,1.09,83.0,25.0,11.4,Fastened,9.6,False,False,0.2,Sunny
2026-09-17 21:48:59,DUM029,OP089,T1337,1330.3,29.0,14,2.0,82.9,39.6,277.5,1988.2,1.55,79.4,24.6,22.2,Fastened,15.9,False,False,0.17,Cloudy
2026-09-17 21:51:47,DUM011,OP008,T1914,904.9,27.1,19,9.1,83.9,37.3,281.4,1831.5,1.87,80.4,24.4,8.5,Fastened,13.4,False,False,0.44,Sunny
2026-09-17 21:54:35,GRA010,OP100,T0072,3066.6,8.5,12,1.2,91.9,36.1,278.2,1803.8,1.78,88.4,24.8,23.3,Unfastened,8.2,False,True,0.39,Sunny
2026-09-17 21:57:23,DOZ003,OP077,T0687,2686.9,27.5,22,9.9,86.0,41.4,272.6,1914.3,1.63,82.5,24.9,13.7,Fastened,10.2,False,False,0.18,Sunny
2026-09-17 22:00:11,WHE050,OP031,T0801,5796.4,13.6,14,2.5,89.8,43.2,271.9,1823.9,1.62,86.3,24.1,20.0,Fastened,14.9,False,False,0.05,Rainy
2026-09-17 22:02:59,DOZ027,OP093,T0278,4347.9,21.1,8,25.1,89.8,41.5,284.9,1919.9,1.8,86.3,24.4,13.4,Fastened,9.1,False,False,0.05,Cloudy
2026-09-17 22:05:47,DUM005,OP074,T0739,7952.7,27.0,14,6.8,89.1,43.6,265.8,1827.1,1.97,85.6,24.5,17.4,Fastened,24.7,False,False,0.08,Sunny
2026-09-17 22:08:35,EXC013,OP053,T1963,3867.5,19.4,6,2.9,84.4,42.7,298.1,1799.5,2.06,80.9,24.6,9.5,Fastened,21.7,False,False,0.43,Cloudy
2026-09-17 22:11:23,DUM035,OP075,T0064,3442.5,18.1,8,15.8,81.4,45.5,302.2,1816.7,2.23,77.9,24.6,12.8,Fastened,24.8,False,True,0.93,Cloudy
2026-09-17 22:14:11,EXC001,OP044,T0953,2520.2,32.0,19,0.4,98.3,42.5,249.7,1821.1,1.98,94.8,24.4,10.8,Fastened,20.7,False,False,0.17,Sunny
2026-09-17 22:16:59,EXC031,OP078,T0642,2330.5,24.9,7,9.5,91.5,40.2,285.2,1666.1,2.02,88.0,24.5,12.5,Fastened,16.8,False,False,0.23,Sunny
2026-09-17 22:19:47,WHE002,OP008,T0197,1180.0,23.0,19,10.1,90.9,38.9,264.8,1935.5,1.61,87.4,24.6,14.5,Fastened,22.4,False,False,0.18,Rainy
2026-09-17 22:22:35,WHE032,OP032,T0280,971.4,21.9,22,4.2,85.7,39.0,264.2,1851.5,1.76,82.2,24.4,20.7,Fastened,20.2,False,False,0.05,Rainy
2026-09-17 22:25:23,GRA022,OP073,T1978,1173.8,19.2,5,2.1,85.7,39.5,277.2,1828.6,1.66,82.2,25.1,23.0,Fastened,19.9,False,False,0.12,Sunny
2026-09-17 22:28:11,EXC001,OP004,T1636,2520.4,25.2,9,3.2,95.7,40.4,295.0,1922.9,2.47,92.2,23.5,16.6,Fastened,19.1,False,False,0.12,Sunny
2026-09-17 22:30:59,COM030,OP028,T1261,2983.8,31.8,19,4.4,82.5,44.9,289.4,1962.8,2.31,79.0,25.0,11.3,Fastened,18.1,False,False,0.38,Windy
2026-09-17 22:33:47,COM030,OP012,T0389,2983.8,24.6,20,2.9,90.4,43.4,272.0,1892.5,1.57,86.9,24.5,13.2,Fastened,19.3,False,False,0.3,Windy
